-25, -32.6, 100
-24.007, -32.499, 100
-23.054, -32.199, 100
-22.172, -31.73, 100
-21.376, -31.126, 100
-20.662, -30.427, 100
-20.019, -29.662, 100
-19.439, -28.848, 100
-18.913, -27.997, 100
-18.432, -27.12, 100
-17.989, -26.224, 100
-17.582, -25.311, 100
-17.205, -24.385, 100
-16.852, -23.449, 100
-16.522, -22.505, 100
-16.212, -21.554, 100
-15.921, -20.598, 100
-15.648, -19.636, 100
-15.389, -18.67, 100
-15.145, -17.7, 98.977
-14.913, -16.727, 97.686
-14.693, -15.752, 96.377
-14.484, -14.774, 95.05
-14.286, -13.794, 93.705
-14.098, -12.812, 92.339
-13.918, -11.828, 90.954
-13.747, -10.843, 89.546
-13.584, -9.856, 88.117
-13.428, -8.868, 86.663
-13.28, -7.879, 85.185
-13.138, -6.89, 83.681
-13.003, -5.899, 82.15
-12.873, -4.907, 80.589
-12.751, -3.915, 78.997
-12.634, -2.921, 77.373
-12.523, -1.928, 75.714
-12.416, -0.933, 74.017
-12.315, 0.061, 72.281
-12.219, 1.057, 70.502
-12.127, 2.053, 68.677
-12.04, 3.049, 66.802
-11.958, 4.045, 64.873
-11.881, 5.042, 62.885
-11.807, 6.04, 70.502
-11.738, 7.037, 68.677
-11.672, 8.035, 66.802
-11.611, 9.033, 64.873
-11.554, 10.032, 62.885
-11.501, 11.03, 62.885
-11.451, 12.029, 62.885
-11.406, 13.028, 62.885
-11.364, 14.027, 62.885
-11.325, 15.026, 62.519
-11.291, 16.026, 62.153
-11.26, 17.025, 61.787
-11.233, 18.025, 61.421
-11.21, 19.025, 61.055
-11.191, 20.024, 64.884
-11.175, 21.024, 62.897
-11.163, 22.024, 60.844
-11.155, 23.024, 58.72
-11.152, 24.024, 56.515
-11.152, 25.024, 54.222
-11.156, 26.024, 51.827
-11.165, 27.024, 49.315
-11.178, 28.024, 46.669
-11.196, 29.024, 43.863
-11.22, 30.024, 40.866
-11.248, 31.023, 37.63
-11.284, 32.023, 34.088
-11.326, 33.022, 30.133
-11.375, 34.02, 25.573
-11.433, 35.019, 20
-11.5, 36, 0
-11.5, 36, 0
-12.86, 55.954, 0
endData
127
100
200
-25, -32.6, -11.773, -32.6, -10.262, 19.396, -11.5, 36
