-45.552, 58.817, 72.836
-45.351, 57.837, 75.095
-45.112, 56.867, 78.952
-44.838, 55.905, 80.595
-44.532, 54.953, 83.405
-44.2, 54.01, 84.606
-43.845, 53.075, 86.668
-43.467, 52.149, 87.554
-43.071, 51.231, 88.356
-42.657, 50.321, 89.746
-42.227, 49.418, 90.347
-41.783, 48.522, 90.895
-41.326, 47.633, 91.851
-40.855, 46.75, 92.268
-40.374, 45.874, 92.649
-39.882, 45.003, 92.998
-39.381, 44.138, 93.318
-38.87, 43.278, 93.879
-38.349, 42.424, 94.126
-37.821, 41.575, 94.352
-37.284, 40.731, 94.559
-36.741, 39.892, 94.749
-36.19, 39.057, 94.923
-35.632, 38.227, 95.083
-35.068, 37.402, 95.36
-34.497, 36.581, 95.481
-33.919, 35.764, 95.058
-33.337, 34.952, 93.712
-32.748, 34.143, 92.347
-32.154, 33.339, 90.961
-31.554, 32.539, 89.554
-30.95, 31.742, 88.125
-30.34, 30.95, 86.672
-29.725, 30.161, 85.194
-29.104, 29.377, 83.69
-28.479, 28.597, 82.158
-27.849, 27.82, 80.597
-27.214, 27.047, 79.006
-26.575, 26.278, 77.382
-25.931, 25.514, 75.723
-25.282, 24.753, 74.027
-24.628, 23.996, 72.291
-23.969, 23.244, 70.512
-23.305, 22.496, 68.687
-22.637, 21.752, 66.813
-21.964, 21.013, 64.884
-21.285, 20.278, 62.896
-20.601, 19.548, 60.844
-19.912, 18.824, 58.719
-19.218, 18.104, 56.515
-18.517, 17.391, 54.221
-17.811, 16.683, 51.826
-17.098, 15.982, 49.315
-16.378, 15.287, 46.669
-15.651, 14.601, 43.863
-14.917, 13.922, 40.865
-14.174, 13.253, 37.629
-13.422, 12.594, 34.088
-12.659, 11.947, 30.133
-11.884, 11.315, 25.573
-11.095, 10.7, 20
-10.141, 10, 0
-10.141, 10, 0
5.983, -1.832, 0
endData
127
100
200
-45.552, 58.817, -42.812, 43.535, -20.451, 17.251, -10.141, 10
#PATH.JERRYIO-DATA {"appVersion":"0.6.0","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":12.5,"robotHeight":19,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":1,"controlMagnetDistance":0.7750015500031,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"egxbtEWvQj","x":-45.552,"y":58.817,"lock":false,"visible":true,"heading":326.4495140038976,"__type":"end-point"},{"uid":"Y08lIpSZ9w","x":-42.812165516377604,"y":43.53542957928364,"lock":false,"visible":true,"__type":"control"},{"uid":"OlbwABrlG2","x":-20.450533962825016,"y":17.250704770721825,"lock":false,"visible":true,"__type":"control"},{"uid":"gKIyiMz1CX","x":-10.141,"y":10,"lock":false,"visible":true,"heading":267.8534895522177,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"i2zwZSGntX"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.051},"maxDecelerationRate":127},"name":"Path","uid":"P316dAhXer","lock":false,"visible":true}]}
