6.948, 7.992, 90.433
7.412, 8.878, 90.433
7.901, 9.75, 90.605
8.415, 10.608, 90.813
8.953, 11.45, 91.055
9.514, 12.278, 91.323
10.098, 13.09, 91.614
10.708, 13.882, 91.614
11.338, 14.659, 91.923
11.987, 15.419, 92.245
12.655, 16.163, 92.576
13.34, 16.892, 92.912
14.041, 17.604, 93.251
14.759, 18.301, 93.251
15.493, 18.98, 93.589
16.24, 19.645, 93.925
17, 20.295, 94.257
17.771, 20.931, 94.584
18.554, 21.554, 94.905
19.347, 22.163, 95.219
20.149, 22.76, 95.219
20.962, 23.342, 95.527
21.782, 23.914, 95.829
22.61, 24.475, 96.125
23.445, 25.025, 96.415
24.287, 25.565, 96.702
25.134, 26.097, 96.985
25.986, 26.619, 96.985
26.845, 27.132, 97.265
27.707, 27.638, 97.546
28.574, 28.137, 97.827
29.444, 28.63, 97.651
30.317, 29.118, 96.342
31.193, 29.6, 95.014
32.071, 30.079, 93.668
32.951, 30.554, 92.302
33.833, 31.026, 90.916
34.715, 31.496, 89.508
35.598, 31.965, 88.078
36.482, 32.434, 86.624
37.364, 32.904, 85.145
38.246, 33.376, 83.64
39.126, 33.851, 82.108
40.004, 34.33, 80.546
40.878, 34.815, 78.954
41.748, 35.308, 77.329
42.613, 35.81, 75.668
43.471, 36.324, 73.971
44.32, 36.853, 72.234
45.158, 37.398, 70.454
45.983, 37.963, 68.628
46.791, 38.551, 66.752
47.578, 39.169, 64.821
48.334, 39.823, 62.832
49.057, 40.513, 60.777
49.727, 41.255, 58.651
50.338, 42.046, 56.445
50.855, 42.901, 54.15
51.265, 43.812, 51.755
51.541, 44.772, 49.243
51.658, 45.764, 50.082
51.616, 46.762, 55.652
51.435, 47.744, 61.069
51.126, 48.694, 58.954
50.727, 49.611, 56.76
50.242, 50.485, 54.478
49.699, 51.324, 52.095
49.11, 52.132, 49.598
48.482, 52.909, 46.968
47.822, 53.661, 44.182
47.136, 54.388, 41.208
46.43, 55.096, 38.002
45.705, 55.785, 34.499
44.966, 56.459, 30.597
44.211, 57.114, 26.118
43.445, 57.757, 20.692
42.134, 58.817, 0
42.134, 58.817, 0
26.583, 71.393, 0
endData
127
100
200
6.948, 7.992, 21.19, 36.476, 72.712, 34.801, 42.134, 58.817
#PATH.JERRYIO-DATA {"appVersion":"0.6.0","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":11.811023622047244,"robotHeight":11.811023622047244,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":1,"controlMagnetDistance":0.7750015500031,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"Rvy08BahD8","x":6.948,"y":7.992,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"LdEtoFUX4R","x":21.18981588475464,"y":36.47619597873816,"lock":false,"visible":true,"__type":"control"},{"uid":"f1hgnMj5hv","x":72.71223326400123,"y":34.80067021030737,"lock":false,"visible":true,"__type":"control"},{"uid":"yIHHrS8MSJ","x":42.13388799013943,"y":58.81653955781527,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"93vSEi0mNh"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"CwzEYhmzZr","lock":false,"visible":true}]}
